filename,x,y,cluster
"..\\..\\..\\..\\Correos\\2025\February\13\TRACK ALERT ID 13314 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-13_13314-Camara_Amacayacu-3_crop0.npy",-60.51928,-15.195832,7
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 13917 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_13917-Camara_Amacayacu-0_crop0.npy",7.9617457,39.52502,6
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 13921 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_13921-Camara_Amacayacu-0_crop0.npy",3.3457747,37.62905,6
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 13932 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_13932-Camara_Amacayacu-0_crop0.npy",5.177725,40.92984,6
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 13983 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_13983-Camara_Amacayacu-2_crop0.npy",-29.819838,34.33089,0
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 13983 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_13983-Camara_Amacayacu-3_crop0.npy",-30.251574,33.17025,0
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 13983 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_13983-Camara_Amacayacu-3_crop1.npy",-30.21814,33.182476,0
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14010 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14010-Camara_Amacayacu-0_crop0.npy",-38.958706,36.965336,0
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14061 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14061-Camara_Amacayacu-0_crop0.npy",-83.59171,-19.49013,7
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14080 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14080-Camara_Amacayacu-0_crop0.npy",-42.158127,11.859164,0
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14104 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14104-Camara_Amacayacu-0_crop0.npy",-52.82848,2.1874413,3
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14104 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14104-Camara_Amacayacu-0_crop1.npy",-45.237453,-41.136375,7
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14117 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14117-Camara_Amacayacu-1_crop0.npy",-30.352184,26.330507,0
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14141 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14141-Camara_Amacayacu-0_crop0.npy",-70.22455,4.303298,3
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14141 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14141-Camara_Amacayacu-1_crop0.npy",-76.34357,24.686516,3
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14146 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14146-Camara_Amacayacu-0_crop0.npy",-59.806313,-25.71961,7
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14152 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14152-Camara_Amacayacu-0_crop0.npy",-70.39042,3.3533604,3
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14152 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14152-Camara_Amacayacu-0_crop1.npy",-69.282364,19.227179,3
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14154 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14154-Camara_Amacayacu-0_crop0.npy",-59.45308,-26.269794,7
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14159,14162 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14159-Camara_Amacayacu-0_crop0.npy",-61.011463,-26.34344,7
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14191 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14191-Camara_Amacayacu-0_crop0.npy",-36.085342,-18.36347,9
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14205 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14205-Camara_Amacayacu-0_crop0.npy",-29.455296,7.164961,0
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14205 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14205-Camara_Amacayacu-0_crop1.npy",-28.64323,6.9047637,0
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14219 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14219-Camara_Amacayacu-1_crop0.npy",-82.552925,-13.80583,7
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14219 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14219-Camara_Amacayacu-1_crop1.npy",-82.22515,-13.785097,7
"..\\..\\..\\..\\Correos\\2025\February\14\TRACK ALERT ID 14230 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-14_14230-Camara_Amacayacu-2_crop0.npy",-48.603474,35.236,0
"..\\..\\..\\..\\Correos\\2025\February\15\TRACK ALERT ID 14375 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-15_14375-Camara_Amacayacu-0_crop0.npy",-76.88758,-8.252163,3
"..\\..\\..\\..\\Correos\\2025\February\15\TRACK ALERT ID 14392 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-15_14392-Camara_Amacayacu-2_crop0.npy",-48.146,6.169203,3
"..\\..\\..\\..\\Correos\\2025\February\15\TRACK ALERT ID 14477 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-15_14477-Camara_Amacayacu-0_crop0.npy",-59.11651,30.413567,3
"..\\..\\..\\..\\Correos\\2025\February\15\TRACK ALERT ID 14477 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2025-February-15_14477-Camara_Amacayacu-0_crop0.npy",-64.63746,-46.317642,7
"..\\..\\..\\..\\Correos\\2025\February\15\TRACK ALERT ID 14477 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2025-February-15_14477-Camara_Amacayacu-0_crop0.npy",-64.63746,-46.317642,7
"..\\..\\..\\..\\Correos\\2025\February\15\TRACK ALERT ID 14477 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-15_14477-Camara_Amacayacu-1_crop0.npy",-57.990444,30.475998,0
"..\\..\\..\\..\\Correos\\2025\February\15\TRACK ALERT ID 14477 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-15_14477-Camara_Amacayacu-1_crop1.npy",-58.51562,30.600828,0
"..\\..\\..\\..\\Correos\\2025\February\15\TRACK ALERT ID 14477 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-15_14477-Camara_Amacayacu-2_crop0.npy",-57.58295,30.060015,0
"..\\..\\..\\..\\Correos\\2025\February\15\TRACK ALERT ID 14480 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-15_14480-Camara_Amacayacu-0_crop0.npy",17.374994,-27.99183,2
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14563 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14563-Camara_Amacayacu-0_crop0.npy",17.907434,-24.055637,2
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14563 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2025-February-16_14563-Camara_Amacayacu-0_crop0.npy",17.907434,-24.055637,2
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14579 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14579-Camara_Amacayacu-0_crop0.npy",-61.228054,-30.96269,7
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14579 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14579-Camara_Amacayacu-0_crop1.npy",-61.144226,-32.486244,7
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14579 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14579-Camara_Amacayacu-0_crop2.npy",14.930109,-28.34703,2
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14589 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2025-February-16_14589-Camara_Amacayacu-0_crop0.npy",-65.86714,3.592586,3
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14634 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14634-Camara_Amacayacu-0_crop0.npy",-61.251305,-29.437325,7
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14634 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14634-Camara_Amacayacu-0_crop1.npy",-60.949505,-27.375126,7
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14634 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14634-Camara_Amacayacu-0_crop2.npy",-61.4208,-28.799564,7
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14634 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14634-Camara_Amacayacu-1_crop0.npy",-45.375942,24.96909,0
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14655,14656,14657 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14656-Camara_Amacayacu-2_crop0.npy",43.712322,-57.991215,2
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14672 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14672-Camara_Amacayacu-0_crop0.npy",-64.7843,-35.808247,7
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14672,14673 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14672-Camara_Amacayacu-0_crop0.npy",-64.7843,-35.808247,7
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14672,14673 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14673-Camara_Amacayacu-1_crop0.npy",-45.004925,16.227333,0
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14679 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14679-Camara_Amacayacu-0_crop0.npy",50.863354,-4.4096723,1
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14680 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14680-Camara_Amacayacu-0_crop0.npy",14.6447735,-50.366146,2
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14680 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14680-Camara_Amacayacu-0_crop1.npy",52.47877,-4.839385,1
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14682 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14682-Camara_Amacayacu-0_crop0.npy",6.1931677,-51.91615,2
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14682 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14682-Camara_Amacayacu-2_crop0.npy",19.130365,-35.82249,2
"..\\..\\..\\..\\Correos\\2025\February\16\TRACK ALERT ID 14691 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-16_14691-Camara_Amacayacu-0_crop0.npy",-26.667833,-50.196445,9
"..\\..\\..\\..\\Correos\\2025\February\18\TRACK ALERT ID 14851 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-18_14851-Camara_Amacayacu-0_crop0.npy",8.32699,-16.926565,8
"..\\..\\..\\..\\Correos\\2025\February\18\TRACK ALERT ID 14851 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-18_14851-Camara_Amacayacu-1_crop0.npy",-33.655075,17.410383,0
"..\\..\\..\\..\\Correos\\2025\February\18\TRACK ALERT ID 14851 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-18_14851-Camara_Amacayacu-1_crop1.npy",-33.05119,11.141154,0
"..\\..\\..\\..\\Correos\\2025\February\18\TRACK ALERT ID 14851 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-18_14851-Camara_Amacayacu-1_crop2.npy",-33.52079,11.402147,0
"..\\..\\..\\..\\Correos\\2025\February\18\TRACK ALERT ID 14859 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2025-February-18_14859-Camara_Amacayacu-0_crop0.npy",-58.875328,-30.007956,7
"..\\..\\..\\..\\Correos\\2025\February\18\TRACK ALERT ID 14881 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-18_14881-Camara_Amacayacu-0_crop0.npy",-65.64274,-13.904351,7
"..\\..\\..\\..\\Correos\\2025\February\21\TRACK ALERT ID 14936 at , Serial_ T010987 Prueba Amacayacu 2024\features_3\2025-February-21_14936-Camara_Amacayacu-1_crop0.npy",23.22741,27.43527,6
"..\\..\\..\\..\\Correos\\2025\February\21\TRACK ALERT ID 14989 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-21_14989-Camara_Amacayacu-0_crop0.npy",-75.51253,-10.553007,3
"..\\..\\..\\..\\Correos\\2025\February\21\TRACK ALERT ID 15001 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-21_15001-Camara_Amacayacu-0_crop0.npy",-43.32499,38.964252,0
"..\\..\\..\\..\\Correos\\2025\February\21\TRACK ALERT ID 15026 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-21_15026-Camara_Amacayacu-0_crop0.npy",-52.91688,38.35107,0
"..\\..\\..\\..\\Correos\\2025\February\21\TRACK ALERT ID 15032 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-21_15032-Camara_Amacayacu-0_crop0.npy",13.977977,-28.712307,2
"..\\..\\..\\..\\Correos\\2025\February\21\TRACK ALERT ID 15044 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2025-February-21_15044-Camara_Amacayacu-0_crop0.npy",-24.36897,-41.563454,9
"..\\..\\..\\..\\Correos\\2025\February\21\TRACK ALERT ID 15070 at , Serial_ T010987 Prueba Amacayacu 2024\features_3\2025-February-21_15070-Camara_Amacayacu-0_crop0.npy",-47.363495,36.749763,0
"..\\..\\..\\..\\Correos\\2025\February\21\TRACK ALERT ID 15070 at , Serial_ T010987 Prueba Amacayacu 2024\features_4\2025-February-21_15070-Camara_Amacayacu-0_crop0.npy",-47.363495,36.749763,0
"..\\..\\..\\..\\Correos\\2025\February\21\TRACK ALERT ID 15075 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-21_15075-Camara_Amacayacu-0_crop0.npy",-42.601402,36.186317,0
"..\\..\\..\\..\\Correos\\2025\February\21\TRACK ALERT ID 15075 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-21_15075-Camara_Amacayacu-0_crop1.npy",-42.69193,36.27747,0
"..\\..\\..\\..\\Correos\\2025\February\21\TRACK ALERT ID 15082 at , Serial_ T010987 Prueba Amacayacu 2024\features_3\2025-February-21_15082-Camara_Amacayacu-0_crop0.npy",-21.41561,-39.6419,9
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15135,15136 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15135-Camara_Amacayacu-0_crop0.npy",-48.73652,9.292079,3
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15174 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2025-February-22_15174-Camara_Amacayacu-0_crop0.npy",64.05461,-0.56004834,5
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15174 at , Serial_ T010987 Prueba Amacayacu 2024\features_5\2025-February-22_15174-Camara_Amacayacu-0_crop0.npy",-11.880578,6.3922315,8
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15174 at , Serial_ T010987 Prueba Amacayacu 2024\features_6\2025-February-22_15174-Camara_Amacayacu-0_crop0.npy",-11.880625,6.3921266,8
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15213 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15213-Camara_Amacayacu-0_crop0.npy",13.257206,31.778318,6
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15222 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15222-Camara_Amacayacu-0_crop0.npy",1.2347723,-55.59837,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15226 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15226-Camara_Amacayacu-1_crop0.npy",-0.5410872,-59.639,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15227,15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15227-Camara_Amacayacu-1_crop0.npy",-1.113927,-56.866753,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_10\2025-February-22_15227-Camara_Amacayacu-1_crop0.npy",-1.1587927,-58.074123,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_5\2025-February-22_15227-Camara_Amacayacu-1_crop0.npy",-0.6233689,-57.46713,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_7\2025-February-22_15227-Camara_Amacayacu-1_crop0.npy",-1.7348642,-57.565777,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15228-Camara_Amacayacu-1_crop0.npy",1.3075767,-57.99294,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2025-February-22_15228-Camara_Amacayacu-1_crop0.npy",1.2315646,-58.850586,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15228-Camara_Amacayacu-3_crop0.npy",56.41066,7.4511237,1
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2025-February-22_15228-Camara_Amacayacu-3_crop0.npy",56.41066,7.4511237,1
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15228-Camara_Amacayacu-6_crop0.npy",13.055123,30.418953,6
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2025-February-22_15228-Camara_Amacayacu-6_crop0.npy",13.790443,29.88999,6
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15228-Camara_Amacayacu-9_crop0.npy",14.861425,-48.009964,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2025-February-22_15228-Camara_Amacayacu-9_crop0.npy",-3.0056126,-56.164196,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2025-February-22_15228-Camara_Amacayacu-9_crop0.npy",14.861425,-48.009964,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_4\2025-February-22_15228-Camara_Amacayacu-9_crop0.npy",-2.8231263,-55.982742,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2025-February-22_15228-Camara_Amacayacu-0_crop0.npy",2.0124688,-58.738388,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_4\2025-February-22_15228-Camara_Amacayacu-0_crop0.npy",2.8186128,-57.868942,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_8\2025-February-22_15228-Camara_Amacayacu-0_crop0.npy",15.028659,-46.4917,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_9\2025-February-22_15228-Camara_Amacayacu-0_crop0.npy",14.362894,-46.50383,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2025-February-22_15228-Camara_Amacayacu-2_crop0.npy",56.41066,7.4511237,1
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_4\2025-February-22_15228-Camara_Amacayacu-2_crop0.npy",56.41066,7.4511237,1
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2025-February-22_15228-Camara_Amacayacu-5_crop0.npy",13.811082,30.530386,6
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_4\2025-February-22_15228-Camara_Amacayacu-5_crop0.npy",13.097837,29.790327,6
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_5\2025-February-22_15228-Camara_Amacayacu-5_crop0.npy",2.771989,-58.760666,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_7\2025-February-22_15228-Camara_Amacayacu-5_crop0.npy",2.0110574,-57.58747,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2025-February-22_15228-Camara_Amacayacu-8_crop0.npy",14.861425,-48.009964,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_4\2025-February-22_15228-Camara_Amacayacu-8_crop0.npy",13.871229,-47.930298,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_8\2025-February-22_15228-Camara_Amacayacu-0_crop1.npy",-3.8511808,-58.470722,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228 at , Serial_ T010987 Prueba Amacayacu 2024\features_9\2025-February-22_15228-Camara_Amacayacu-0_crop1.npy",-3.8511808,-58.470722,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15228,15231 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15231-Camara_Amacayacu-3_crop0.npy",-2.4540107,-59.975857,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231 at , Serial_ T010987 Prueba Amacayacu 2024\features_6\2025-February-22_15231-Camara_Amacayacu-3_crop0.npy",-2.4540107,-59.975857,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231,15237 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15231-Camara_Amacayacu-3_crop0.npy",1.7594868,-60.204247,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15231-Camara_Amacayacu-1_crop0.npy",4.5867095,-60.179173,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231 at , Serial_ T010987 Prueba Amacayacu 2024\features_3\2025-February-22_15231-Camara_Amacayacu-1_crop0.npy",-2.4540107,-59.975857,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231,15238 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15231-Camara_Amacayacu-1_crop0.npy",6.1396446,-62.01371,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15238 at , Serial_ T010987 Prueba Amacayacu 2024\features_3\2025-February-22_15231-Camara_Amacayacu-1_crop0.npy",6.1396446,-62.01371,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15231-Camara_Amacayacu-5_crop0.npy",2.4413662,-61.120407,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231,15238 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15231-Camara_Amacayacu-5_crop0.npy",-1.0846927,-62.4978,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15238 at , Serial_ T010987 Prueba Amacayacu 2024\features_3\2025-February-22_15231-Camara_Amacayacu-5_crop0.npy",-0.9237255,-62.234684,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231,15237 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15231-Camara_Amacayacu-2_crop0.npy",0.7789894,-60.9926,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231,15238 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15231-Camara_Amacayacu-2_crop0.npy",2.4659681,-64.813255,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15238 at , Serial_ T010987 Prueba Amacayacu 2024\features_3\2025-February-22_15231-Camara_Amacayacu-2_crop0.npy",1.7330691,-65.11741,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231,15237 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15231-Camara_Amacayacu-7_crop0.npy",6.1396446,-62.01371,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231,15237 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15231-Camara_Amacayacu-8_crop0.npy",2.4659681,-64.813255,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231,15237 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15237-Camara_Amacayacu-5_crop0.npy",3.457444,-60.883873,2
"..\\..\\..\\..\\Correos\\2025\February\22\TRACK ALERT ID 15231,15237 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2025-February-22_15237-Camara_Amacayacu-6_crop0.npy",3.7751389,-62.47628,2
